ID,_created_on,_last_updated_on,_revision,_partneruuid,_row_index,DATE_TIME,SETTLEMENT_ID,type,ORDER_ID,SKU,DESCRIPTION,QUANTITY,MARKETPLACE,FULFILLMENT,ORDER_CITY,ORDER_STATE,ORDER_POSTAL,PRODUCT_SALES,SHIPPING_CREDITS,GIFT_WRAP_CREDITS,PROMOTIONAL_REBATES,SALES_TAX_COLLECTED,MARKETPLACE_FACILITATOR_TAX,SELLING_FEES,FBA_FEES,OTHER_TRANSACTION_FEES,OTHER,TOTAL,ACCOUNT_TYPE,MARKETPLACE_WITHHELD_TAX,TAX_COLLECTION_MODEL,PRODUCT_SALES_TAX,SHIPPING_CREDITS_TAX,GIFTWRAP_CREDITS_TAX,PROMOTIONAL_REBATES_TAX
1408,2023-03-07T05:04:29.227+09:00,2023-03-07T05:04:29.227+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-03-18T06:51:57+09:00,15577058021,Order,112-6769366-4153856,FBA-OTG-RAM-JINSP-1BOX,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,amazon.com,Amazon,RIVERHEAD,NY,11901-5609,25.99,2.7,0,-2.7,0,0,-3.9,-7.33,0,0,14.76,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1409,2023-03-07T05:04:29.227+09:00,2023-03-07T05:04:29.227+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-03-18T11:32:09+09:00,15643653871,Transfer,,,"To your account ending in: 349, Bank Transfer ID: 157UV9EGKSUZ2DZ",0,,,,,,0,0,0,0,0,0,0,0,0,-14.76,-14.76,Invoiced Orders,0,,0,0,0,0
1410,2023-03-07T05:04:29.227+09:00,2023-03-07T05:04:29.227+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-04-16T06:47:49+09:00,15643653871,Order,112-6127503-6224268,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BALTIMORE,MD,21218,16.47,0,0,0,0,0,-2.47,-6.43,0,0,7.57,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1411,2023-03-07T05:04:29.227+09:00,2023-03-07T05:04:29.227+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-04-16T06:56:15+09:00,15643653871,Order,112-6127503-6224268,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BALTIMORE,MD,21218,16.47,0,0,0,0,0,-4.94,-6.43,0,0,5.1,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1412,2023-03-07T05:04:29.227+09:00,2023-03-07T05:04:29.227+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-04-16T06:56:15+09:00,15643653871,Order,112-6127503-6224268,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BALTIMORE,MD,21218,16.47,0,0,0,0,0,0,-6.43,0,0,10.04,Invoiced Orders,0,,0,0,0,0
1005,2023-03-07T04:09:02.966+09:00,2023-03-07T04:09:02.966+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-12-25T10:33:20+09:00,15108529291,Order,112-3104175-5114669,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,STUDIO CITY,CA,91604-2611,14.97,0.83,0,-0.83,0,0,-1.2,-5.98,0,0,7.79,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1006,2023-03-07T04:09:02.966+09:00,2023-03-07T04:09:02.966+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-01-08T12:27:34+09:00,15174683181,Transfer,,,"To your account ending in: 349, Bank Transfer ID: 2A8E5H1BF3ALNZ9",0,,,,,,0,0,0,0,0,0,0,0,0,-7.79,-7.79,Invoiced Orders,0,,0,0,0,0
1007,2023-03-07T04:09:03.502+09:00,2023-03-07T04:09:03.502+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-01-30T08:10:49+09:00,15174683181,Order,113-3718956-1844215,FBA-OTG-RCE-CKD-210G,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,amazon.com,Amazon,San Jose,CA,95131,24.8,0,0,0,0,0,-3.72,-7.18,0,0,13.9,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1008,2023-03-07T04:09:03.502+09:00,2023-03-07T04:09:03.502+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-02-05T12:31:41+09:00,15376322061,Transfer,,,"To your account ending in: 349, Bank Transfer ID: 5MQCFL9IIEBYFM5",0,,,,,,0,0,0,0,0,0,0,0,0,-13.9,-13.9,Invoiced Orders,0,,0,0,0,0
1009,2023-03-07T04:09:03.502+09:00,2023-03-07T04:09:03.502+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-02-15T14:14:55+09:00,15376322061,Order,111-8747443-5654663,FBA-OTG-RAM-CHSE-4PK-NEW,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",2,amazon.com,Amazon,SAINT ROSE,LA,70087-3001,25.98,0,0,0,0,0,-2.08,-11.36,0,0,12.54,Invoiced Orders,-1.3,MarketplaceFacilitator,1.3,0,0,0
1010,2023-03-07T04:09:03.502+09:00,2023-03-07T04:09:03.502+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-02-18T12:26:52+09:00,15508675821,Transfer,,,"To your account ending in: 349, Bank Transfer ID: 2CHRCJUF0AKNLGY",0,,,,,,0,0,0,0,0,0,0,0,0,-12.54,-12.54,Invoiced Orders,0,,0,0,0,0
1011,2023-03-07T04:09:03.502+09:00,2023-03-07T04:09:03.502+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-02-20T17:14:19+09:00,15508675821,Order,114-5402040-5393005,FBA-OTG-RAM-JINSP-6CUP-2,"[OTTOGI] JIN RAMEN KOREAN STYLE INSTANT NOODLE, RICH SPICY FLAVOR, Instant Cup Ramen, Best tasting soup ramen, traditional gourmet taste & easy to coo",1,amazon.com,Amazon,ANKENY,IA,50021-9517,14.99,0,0,0,0,0,-1.2,-6.43,0,0,7.36,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1012,2023-03-07T04:09:03.502+09:00,2023-03-07T04:09:03.502+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-03-03T17:01:26+09:00,15508675821,Order,112-1597455-0569022,FBA-OTG-RAM-JINSP-1BOX,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,amazon.com,Amazon,OAKLAND,CA,94607,25.41,0,0,0,0,0,-3.81,-6.88,0,0,14.72,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1013,2023-03-07T04:09:03.502+09:00,2023-03-07T04:09:03.502+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2022-03-04T12:26:18+09:00,15577058021,Transfer,,,"To your account ending in: 349, Bank Transfer ID: 4DON5442JT701KM",0,,,,,,0,0,0,0,0,0,0,0,0,-22.08,-22.08,Invoiced Orders,0,,0,0,0,0
1014,2023-03-07T04:12:04.799+09:00,2023-03-07T04:12:04.799+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-18T11:18:14+09:00,14662531931,Transfer,,,"To your account ending in: 349, Bank Transfer ID: 4XZ4F8HL11P209W",0,,,,,,0,0,0,0,0,0,0,0,0,-8.39,-8.39,Invoiced Orders,0,,0,0,0,0
1015,2023-03-07T04:12:05.411+09:00,2023-03-07T04:12:05.411+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-10-14T04:14:02+09:00,14662531931,Order,112-5172795-6633051,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BURLINGTON,WI,53105-8601,11.96,0,0,0,0,0,-3.84,-5.98,0,0,2.14,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1016,2023-03-07T04:12:05.411+09:00,2023-03-07T04:12:05.411+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-10-14T04:14:02+09:00,14662531931,Order,112-5172795-6633051,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BURLINGTON,WI,53105-8601,11.96,0,0,0,0,0,0,-5.98,0,0,5.98,Invoiced Orders,0,,0,0,0,0
1017,2023-03-07T04:12:05.411+09:00,2023-03-07T04:12:05.411+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,1,2021-10-14T04:14:02+09:00,14662531931,Order,112-5172795-6633051,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BURLINGTON,WI,53105-8601,11.96,0,0,0,0,0,0,-5.98,0,0,5.98,Invoiced Orders,0,,0,0,0,0
1018,2023-03-07T04:12:05.411+09:00,2023-03-07T04:12:05.411+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2,2021-10-14T04:14:02+09:00,14662531931,Order,112-5172795-6633051,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BURLINGTON,WI,53105-8601,11.96,0,0,0,0,0,0,-5.98,0,0,5.98,Invoiced Orders,0,,0,0,0,0
1019,2023-03-07T04:12:05.411+09:00,2023-03-07T04:12:05.411+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-10-16T11:42:53+09:00,14854553311,Transfer,,,"To your account ending in: 349, Bank Transfer ID: 4MY4TFG23L8R6GP",0,,,,,,0,0,0,0,0,0,0,0,0,-20.08,-20.08,Invoiced Orders,0,,0,0,0,0
1020,2023-03-07T04:12:05.411+09:00,2023-03-07T04:12:05.411+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-06T23:47:02+09:00,14854553311,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,-3.6,-5.98,0,0,5.41,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1021,2023-03-07T04:12:05.411+09:00,2023-03-07T04:12:05.411+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-06T23:47:02+09:00,14854553311,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1022,2023-03-07T04:12:05.411+09:00,2023-03-07T04:12:05.411+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,1,2021-11-06T23:47:02+09:00,14854553311,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1023,2023-03-07T04:12:05.411+09:00,2023-03-07T04:12:05.411+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-13T12:38:34+09:00,14980775801,Transfer,,,"To your account ending in: 349, Bank Transfer ID: 30F1NQPVYDZIOKV",0,,,,,,0,0,0,0,0,0,0,0,0,-23.43,-23.43,Invoiced Orders,0,,0,0,0,0
1024,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:11:16+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,-4.8,-5.98,0,0,4.21,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1025,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:11:16+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1026,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,1,2021-11-24T13:11:16+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1027,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2,2021-11-24T13:11:16+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1028,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:12:58+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,-4.8,-5.98,0,0,4.21,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1029,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:12:58+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1030,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,1,2021-11-24T13:12:58+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1031,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2,2021-11-24T13:12:58+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1032,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:14:45+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,-2.4,-5.98,0,0,6.61,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1033,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:14:45+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1034,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:15:00+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,-7.2,-5.98,0,0,1.81,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1035,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:15:00+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1036,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,1,2021-11-24T13:15:00+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1037,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2,2021-11-24T13:15:00+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1038,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,3,2021-11-24T13:15:00+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1039,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,4,2021-11-24T13:15:00+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1040,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:17:06+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,-4.8,-5.98,0,0,4.21,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1041,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:17:06+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1042,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,1,2021-11-24T13:17:06+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1043,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2,2021-11-24T13:17:06+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1044,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:17:26+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,-3.6,-5.98,0,0,5.41,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1045,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:17:26+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1046,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,1,2021-11-24T13:17:26+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1047,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:18:39+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,-4.8,-5.98,0,0,4.21,Invoiced Orders,0,MarketplaceFacilitator,0,0,0,0
1048,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-24T13:18:39+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1049,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,1,2021-11-24T13:18:39+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1050,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,2,2021-11-24T13:18:39+09:00,14980775801,Order,114-4233133-5815450,FBA-OTG-RAM-JINMD-6CUP,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,amazon.com,Amazon,BRONX,NY,10455-4711,14.99,0,0,0,0,0,0,-5.98,0,0,9.01,Invoiced Orders,0,,0,0,0,0
1051,2023-03-07T04:12:05.738+09:00,2023-03-07T04:12:05.738+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-11-27T12:26:15+09:00,15108529291,Transfer,,,"To your account ending in: 349, Bank Transfer ID: 3CICUNHZM2ULEF1",0,,,,,,0,0,0,0,0,0,0,0,0,-210.87,-210.87,Invoiced Orders,0,,0,0,0,0
