ID,_created_on,_last_updated_on,_revision,_partneruuid,_row_index,RETURN_DATE,ORDER_ID,SKU,ASIN,FNSKU,PRODUCT_NAME,QUANTITY,FULFILLMENT_CENTER_ID,DETAILED_DISPOSITION,REASON,STATUS,LICENSE_PLATE_NUMBER,CUSTOMER_COMMENTS
1454,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-16T16:00:00+09:00,112-3415149-2453835,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,LEX2,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNRRBU5779090,
1455,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-15T16:00:00+09:00,111-5378027-2376228,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,ABE4,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBN9385609,
1456,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-15T16:00:00+09:00,111-5378027-2376228,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,ABE4,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBN9385608,
1457,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-15T16:00:00+09:00,112-3314361-5645845,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,MCO1,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRAY3880181,
1458,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-14T16:00:00+09:00,112-3019156-4509063,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,PHL7,DAMAGED,NO_REASON_GIVEN,Reimbursed,LPNRRBE3045767,
1459,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-13T16:00:00+09:00,114-4316151-1454618,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,MEM3,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNN129443206,
1460,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-13T16:00:00+09:00,112-2891003-3720201,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,MKC6,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRBL1241221,
1461,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-13T16:00:00+09:00,114-2454667-2857830,FBA-OTG-RCE-NTB-436G,B07NQPZDRV,X002SZA5TH,"[OTTOGI] NOODLE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (436g)",1,OAK7,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNPM317880788,
1462,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-13T16:00:00+09:00,113-5584411-2386642,FBA-OTG-RAM-PLAIN-16PK,B08XN72LFP,X002THKQNT,"[OTTOGI] PLAIN INSTANT NOODLE, For all kinds of pot stew, food cooked in a casserole, For Hot Pot, Shabu Shabu, and stews (110g) - 16 Pack",1,LEX2,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNRRBU8241120,
1463,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-12T16:00:00+09:00,114-8082570-7748255,FBA-OTG-RAM-CHSE-4PK-NEW,B091X2QB7H,X002UZVMXN,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",1,DFW9,SELLABLE,UNDELIVERABLE_CARRIER_MISS_SORTED,Unit returned to inventory,LPNPM375592631,Shipment in transit to customer
1464,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-12T16:00:00+09:00,111-0400045-8793006,FBA-OTG-RAM-JINSP-8PK,B08XN5FRZ2,X002THG59N,"[OTTOGI] Jin Ramen Spicy, Korean Style Instant Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 8 Pack",1,DFW9,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,LPNPM375636161,
1465,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-12T16:00:00+09:00,113-4834794-7453001,FBA-OTG-RAM-JINMD-6CUP,B003YH19TC,X002SS7MLD,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,LEX1,CARRIER_DAMAGED,UNDELIVERABLE_MISSING_LABEL,Reimbursed,LPNRRBT1362389,
1466,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-10T16:00:00+09:00,114-8591147-2769806,FBA-OTG-RAM-CHSE-4PK-NEW,B091X2QB7H,X002UZVMXN,"[OTTOGI] Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (111g) - 4 Pack",1,CVG2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBN0479755,
1467,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-10T16:00:00+09:00,112-3459374-3668210,FBA-OTG-RAM-JINSP-8PK,B08XN5FRZ2,X002THG59N,"[OTTOGI] Jin Ramen Spicy, Korean Style Instant Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 8 Pack",1,MEM3,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNN118686827,
1468,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-10T16:00:00+09:00,111-7112254-2169002,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,IND8,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNPM395793072,
1469,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-10T16:00:00+09:00,111-7112254-2169002,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,IND8,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNPM395793073,
1470,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-09T16:00:00+09:00,114-4565673-7962619,FBA-OTG-RAM-JINMD-6CUP,B003YH19TC,X002SS7MLD,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,LEX2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRBU7487885,
1471,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-09T16:00:00+09:00,111-7566680-4350614,FBA-OTG-RCE-NTB-436G,B07NQPZDRV,X002SZA5TH,"[OTTOGI] NOODLE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (436g)",1,LEX2,DEFECTIVE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBU9962579,
1472,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-09T16:00:00+09:00,113-8389945-2073047,FBA-OTG-RAM-JINMD-6CUP,B003YH19TC,X002SS7MLD,"[OTTOGI] Jin Ramen Mild, KOREAN STYLE INSTANT CUP NOODLE, (65g) -6 Pack",1,JAX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNO014064855,
1473,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-09T16:00:00+09:00,113-4220878-8456237,FBA-OTG-RAM-MACCHGHETI-2PK,B084DGTZBR,X002T0LLIZ,"[OTTOGI] MAC & CHEESE SPAGHETTI, Extra Creamy, instant cup ramen (130g) - 2 Pack",1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBT7042756,
1474,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-09T16:00:00+09:00,113-4220878-8456237,FBA-OTG-RAM-MACCHGHETI-2PK,B084DGTZBR,X002T0LLIZ,"[OTTOGI] MAC & CHEESE SPAGHETTI, Extra Creamy, instant cup ramen (130g) - 2 Pack",1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBT7042757,
1475,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-07T16:00:00+09:00,111-0914250-8833015,FBA-OTG-RAM-JINSP-1BOX,B089P3X44P,X002SS5BUH,"[OTTOGI] Jin Ramen, Spicy Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,LEX2,CARRIER_DAMAGED,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNRRBU9842100,
1476,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-07T16:00:00+09:00,111-0269711-3320208,FBA-OTG-RAM-YEUL-10PK,B08XN5SKLJ,X002THG9NF,"[OTTOGI] Yeul Ramen SUPER SPICY, Korean Style Instant Noodle, Traditional Korean instant ramen extreme super hot ramen (120g) - 10 Pack",1,HOU2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNT005003893,
1477,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-07T16:00:00+09:00,114-6041205-8951453,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,LEX2,SELLABLE,UNDELIVERABLE_MISSING_LABEL,Unit returned to inventory,LPNRRBU7486362,
1478,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-07T16:00:00+09:00,111-8104209-9463452,FBA-OTG-RAM-JINSP-8PK,B08XN5FRZ2,X002THG59N,"[OTTOGI] Jin Ramen Spicy, Korean Style Instant Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 8 Pack",1,LEX1,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,LPNRRBS2953645,
1479,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-07T16:00:00+09:00,113-6620338-4883408,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,SAT2,DAMAGED,NO_REASON_GIVEN,Reimbursed,LPNPM352832305,
1480,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-06T16:00:00+09:00,113-1694848-0760261,FBA-OTG-RAM-BEI-JJNG-10PK,B08XN56VH4,X002THKUQH,"[OTTOGI] BEIJING JJAJANG RAMEN, Stir Fried Black Bean Flavor, Korean style instant noodle, Jjajang Noodle, (135g)- 10 Pack",1,LEX2,DEFECTIVE,DAMAGED_BY_FC,Unit returned to inventory,LPNRRBT9627330,Expiration date is only one month from now
1481,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-05T16:00:00+09:00,112-4668334-7458660,FBA-OTG-RAM-JINSP-8PK,B08XN5FRZ2,X002THG59N,"[OTTOGI] Jin Ramen Spicy, Korean Style Instant Noodle, Best Tasting Soup Traditional Instant Ramen (120g) - 8 Pack",1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRRBT3726642,not fresh
1482,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-04T16:00:00+09:00,111-7624996-2833858,FBA-OTG-PSH-BBQ-24PK,B089P1B5SH,X002T0AK1T,[OTTOGI] PPUSHU PPUSHU NOODLE SNACK- BBQ Flavor(90g) - 24 Pack,1,SMF1,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRBL1812053,
1483,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-04T16:00:00+09:00,114-5527984-2805037,FBA-OTG-RAM-ODTO-10PK-2,B08YS2JFW9,X002VL48N7,"[OTTOGI] ODONGTONG MYON, SPICY SEAFOOD UDON FLAVOR, Korean Style Instant Noodle (120g) - 10 Pack",1,LAS2,CUSTOMER_DAMAGED,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRRBT3588308,
1484,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-04T16:00:00+09:00,112-6454244-1541035,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBT9861648,
1485,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-03T16:00:00+09:00,112-9932821-5369816,FBA-OTG-RAM-SSME-5PK,B00J2K0MRU,X002SXB4AX,"[OTTOGI] Sesame Flavor Ramen, KOREAN STYLE INSTANT NOODLE, Contains Egg Block, Sesame flavor instant noodle (115g) - 5 Pack",1,TUS1,DEFECTIVE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNPM408519758,
1486,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-09-02T16:00:00+09:00,114-2704920-8853824,FBA-OTG-RCE-NTB-436G,B07NQPZDRV,X002SZA5TH,"[OTTOGI] NOODLE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (436g)",1,MEM3,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNN130714227,
1487,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-31T16:00:00+09:00,113-1694848-0760261,FBA-OTG-RAM-BEI-JJNG-10PK,B08XN56VH4,X002THKUQH,"[OTTOGI] BEIJING JJAJANG RAMEN, Stir Fried Black Bean Flavor, Korean style instant noodle, Jjajang Noodle, (135g)- 10 Pack",1,LEX2,DEFECTIVE,DAMAGED_BY_FC,Unit returned to inventory,LPNRRBS1443439,Expiration date is only one month from now
1509,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-19T16:00:00+09:00,113-2615186-1559454,FBA-OTG-RCE-RTB-426G,B07NQR7D5K,X002T04777,"[OTTOGI] RICE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (426g)",1,MEM3,CUSTOMER_DAMAGED,DEFECTIVE,Unit returned to inventory,LPNN818528543,
1488,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-31T16:00:00+09:00,113-1694848-0760261,FBA-OTG-RAM-BEI-JJNG-10PK,B08XN56VH4,X002THKUQH,"[OTTOGI] BEIJING JJAJANG RAMEN, Stir Fried Black Bean Flavor, Korean style instant noodle, Jjajang Noodle, (135g)- 10 Pack",1,LEX2,DEFECTIVE,DAMAGED_BY_FC,Unit returned to inventory,LPNRRBS0881131,The expiration date is 10/05/2021 which is one month from now
1489,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-31T16:00:00+09:00,113-1694848-0760261,FBA-OTG-RAM-BEI-JJNG-10PK,B08XN56VH4,X002THKUQH,"[OTTOGI] BEIJING JJAJANG RAMEN, Stir Fried Black Bean Flavor, Korean style instant noodle, Jjajang Noodle, (135g)- 10 Pack",1,LEX2,DEFECTIVE,DAMAGED_BY_FC,Unit returned to inventory,LPNRRBS0881130,The expiration date is 10/05/2021 which is one month from now
1490,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-31T16:00:00+09:00,114-7854548-5663412,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,EWR7,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPM383299389,
1491,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-29T16:00:00+09:00,114-3587914-9159457,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,LEX1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBS4212935,
1492,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-25T16:00:00+09:00,113-8391675-5286667,FBA-OTG-RCE-CKD-210G,B007Y9NH32,X002SZBTXD,"[OTTOGI] Delicious COOKED RICE, Gluten free, Microwavable instant cooked rice, Precooked ready to eat container (7.40oz., 12 count)",1,SMF1,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRAY8074384,
1493,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-25T16:00:00+09:00,113-7981396-0585016,FBA-OTG-RAM-PLAIN-16PK,B08XN72LFP,X002THKQNT,"[OTTOGI] PLAIN INSTANT NOODLE, For all kinds of pot stew, food cooked in a casserole, For Hot Pot, Shabu Shabu, and stews (110g) - 16 Pack",1,LAS2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRRBR6096953,
1494,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-24T16:00:00+09:00,112-2071932-1811453,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,MCO6,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNPM369677788,
1495,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-24T16:00:00+09:00,112-2071932-1811453,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,MCO6,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,Reimbursed,LPNPM369677790,
1496,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-24T16:00:00+09:00,112-2071932-1811453,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,MCO6,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,Reimbursed,LPNPM369677789,
1497,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-24T16:00:00+09:00,112-2280482-5458609,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,LGA9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBR1753828,
1498,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-23T16:00:00+09:00,113-6682319-5227453,FBA-OTG-OIL-SESAME-320ML,B01MF9B0OV,X002SS24E3,"[OTTOGI] Premium Roasted Sesame Oil, 100% Pure Sesame Oil, Tradtional Korean Style oil (10.82 fl oz. 320ml)",1,LGB7,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBS8982404,
1499,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-22T16:00:00+09:00,113-3372690-3277063,FBA-OTG-RAM-JINMD-8PK,B08XN36BHV,X002THKQMP,"[OTTOGI] Jin Ramen MILD - KOREAN STYLE INSTANT NOODLE, Best Tasting Soup and noodles, Traditional Instant ramen noodles (120g) - 8 Pack",1,FTW4,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNPM309469210,
1500,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-21T16:00:00+09:00,112-2263007-4011428,FBA-OTG-RAM-JINMD-8PK,B08XN36BHV,X002THKQMP,"[OTTOGI] Jin Ramen MILD - KOREAN STYLE INSTANT NOODLE, Best Tasting Soup and noodles, Traditional Instant ramen noodles (120g) - 8 Pack",1,LAS2,SELLABLE,DAMAGED_BY_FC,Unit returned to inventory,LPNRRBS7781737,
1501,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-21T16:00:00+09:00,112-2263007-4011428,FBA-OTG-RAM-JINMD-8PK,B08XN36BHV,X002THKQMP,"[OTTOGI] Jin Ramen MILD - KOREAN STYLE INSTANT NOODLE, Best Tasting Soup and noodles, Traditional Instant ramen noodles (120g) - 8 Pack",1,LAS2,SELLABLE,DAMAGED_BY_FC,Unit returned to inventory,LPNRRBS7781736,
1502,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-21T16:00:00+09:00,111-0920643-7832211,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,MIA1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPM342099753,
1503,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-21T16:00:00+09:00,111-0920643-7832211,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,MIA1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPM342099745,
1504,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-21T16:00:00+09:00,111-0920643-7832211,FBA-OTG-RAM-JINMD-1BOX,B005RU9JHI,X002T0AM71,"[OTTOGI] Jin Ramen, Mild Flavor - Korean Instant Ramen Noodle, Best Tasting Soup Traditional Instant Ramen (120g) -18 Pack",1,MIA1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNPM342099746,
1505,2023-03-07T04:10:42.983+09:00,2023-03-07T04:10:42.983+09:00,1,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,0,2021-08-20T16:00:00+09:00,112-9202688-5529817,FBA-OTG-RCE-KIMTUNACUP-2PK,B08XN3C7WZ,X002TK9HC7,"[OTTOGI] Kimchi & Tuna Dupbap, Microwavable, Stir fried Kimchi sauce with Tuna (280g) - 2 Pack",1,LEX1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRRBS4266899,
